feedback_id,设备id,user_id,version,brand,device_model,app_name,反馈图片url,反馈来源,feedback_type,feedback_date,反馈题目id,feedback_content,联系方式
203363904,310984715.0,1087766619.0,11.82.0,iPhone,iPhone,小猿口算,,拍照翻译,翻译不完整,2025-11-19 19:30:23,,一句话请完整翻译,
203368732,321870134.0,768685016.0,11.81.0,OPPO,PHW110,小猿口算,,拍照翻译,其他,2025-11-19 19:42:36,,不想要读人物名字。,
203369776,903278857.0,673728291.0,11.82.4,HUAWEI,ALN-AL80,小猿搜题,,拍照翻译,产品建议,2025-11-19 19:45:10,,咯楼露娜现在人家那拿了两盒楼梯的话是这么说的吗不得了不得了哦1木有时间来不及啦！啦啦啦啦啦啦楼楼求一个模子刻出来的公交站牌那里,
203371110,290271463.0,657439886.0,11.81.0,HUAWEI,FOA-AL00,小猿口算,,拍照翻译,产品建议,2025-11-19 19:48:24,,嘎嘎嘎哈打个电话减肥就更好发发发发发发滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚方法好吃关于屡屡出现媳妇刚刚发个国际峰会放假哥哥姐姐放假放假放假放假放假放假芳芳姐姐姐你：反复出现出场费很符合好的乖乖的发发发你发挥好的大部分个人原因觉得有点一份饭还没见过面感觉仿佛是的国家经济结构光说的积分兑换你发你姐夫呢不犯法你不方便不犯法你BF994469645858847884-也就是用户提供,
203378820,249233457.0,744230146.0,11.82.2,HONOR,WDY-AN00,小猿口算,,拍照翻译,其他,2025-11-19 20:09:25,,"2025-11-19每日密码

零号大坝: 5268
长弓溪谷: 7236
巴克什: 3032
航天基地: 4106
潮汐监狱: 8081

数据来自233乐园APP每日密码查询器械字号🦀🦀🦀🦀🦀🦀🦀🦀🦀🦀🦀🦀🍐🎼👍👍👍对对对👍👍👍对对对👍👍👍对对对👍👍👍对对对👍👍👍对对对👍👍👍对对对👍👍👍对对对👍👍👍对对对👍👍👍对",
203380142,303997132.0,900012913.0,11.81.0,vivo,V2068A,小猿口算,,拍照翻译,翻译不完整,2025-11-19 20:12:47,,我要翻译的是整个句子不是一个词。,
203381284,203870991.0,457812044.0,11.82.2,HUAWEI,MIS-AL00,小猿口算,,拍照翻译,翻译不准确,2025-11-19 20:15:55,,我有写的，他没有翻译。,
203384490,185672729.0,663452768.0,11.77.0,iPhone,iPad,小猿口算,,拍照翻译,文字识别有误,2025-11-19 20:24:50,,不是cur ious,
203388902,276949748.0,1062162095.0,11.63.3,wancheng,D18,小猿口算,,拍照翻译,翻译不完整,2025-11-19 20:37:39,,还有两个单词没有翻译,
203389526,936000276.0,1108130475.0,11.82.3,vivo,V1936A,小猿搜题,,拍照翻译,其他,2025-11-19 20:39:45,,看不清。不是手机质量问题,
203390144,299158038.0,300323286.0,11.82.2,Redmi,2411DRN47C,小猿口算,,拍照翻译,其他,2025-11-19 20:41:48,,"没有翻译我们的答案。
",
203390324,227030495.0,672911750.0,11.82.2,HUAWEI,DBR-W00,小猿口算,,拍照翻译,其他,2025-11-19 20:42:23,,有些单词他根本不知道，直接暂无收此单词。,
203392562,307052556.0,713506014.0,11.82.2,HUAWEI,CTR-AL20,小猿口算,,拍照翻译,产品建议,2025-11-19 20:49:42,,有时候就经常说的这个问题都,
203394122,936756998.0,808742291.0,11.82.1,iPhone,iPad,小猿搜题,,拍照翻译,翻译不完整,2025-11-19 20:54:41,,有些字母都没有那种翻译，而且也找不着，发音也不准,
203398026,297112657.0,568965427.0,11.82.2,HUAWEI,JNY-AL10,小猿口算,,拍照翻译,文字识别有误,2025-11-19 21:09:12,,文字识别正确一点,
203401012,922241252.0,159390120.0,11.82.1,iPhone,iPhone,小猿搜题,,拍照翻译,产品建议,2025-11-19 21:20:16,,地貌聪明你爹可乐的look你弟弟的咯了lol你想你共鸣哦工作进行了绿色哥哥弟弟弟弟弟弟弟弟弟弟的in了，哦兔子，糯米MSN哦，摸狗工作随心所欲开敏敏赫拉台北哦色给某明眸您哦哦，我OK糯米morning您你明明磨破功哦哦，农民工的，的，弟弟恶名您来咯Ms名革命弟弟飞的，的，的，的，地面，没，哦，哦，没，哦，您你分明哦哦，哦您，您你你你共鸣鸣哦他，没痛哦哦，您OK你多娜肉哦破头您共鸣还没弟弟等地弟弟哦,
203409432,755667752.0,399242572.0,11.82.4,HUAWEI,OCE-AN10,小猿搜题,,拍照翻译,其他,2025-11-19 22:03:03,,还是点不动，我要投诉你，什么破软件,
203411034,226526539.0,710788460.0,11.81.0,HONOR,TNA-AN00,小猿口算,,拍照翻译,其他,2025-11-19 22:14:42,,翻译的非常好。希望能在以后多改进一下能。小小英语题目的时候就可以顺便把。英语单词也说出来。还可以把数学语文的解题思路列出来。但是要注意，有些时候扫出来的题不是。不是和原题一样的，注意这一点。给你们一个好好好好好好好好好评。你们还可以。你们还可以。提供一个游戏，一个虚拟的一个小游戏，放松一下。希望大家能看见这条消息。可以做一些小游戏，放松大家的一些心情啊什谢谢大家以。还可以弄一些什么小？那些什么什么,
203412584,174398247.0,650883693.0,11.81.0,HUAWEI,BAL-AL00,小猿口算,,拍照翻译,翻译不完整,2025-11-19 22:28:12,,为什么只有印刷体？才可以。翻译。,
203429174,298446331.0,745464344.0,11.82.0,iPhone,iPhone,小猿口算,,拍照翻译,其他,2025-11-20 17:06:03,,侧卧学霸vvvvvv的佛叠词各地各可惜合法化的博迪吃个够花菜就徐徐吹xvv持续继续把c将措手不及书记书记顾学校举行书记聚聚雏菊顺序拒绝吧不得不武大别家撕逼新华基本上喜欢小书包德才兼备不错滴好多次四次付出如何故人故和姑姑饿非常饿测不得不被绑架的巨大姑姑抱不动别飞哥不吃饿从别处被彼此彼此吧唧吧唧的吃师傅不错的好烦好烦回家亲亲亲亲亲亲亲凄凄切切凄凄切切呜呜呜呜区域无烟日i去我家wui五欧ii哦我殴辱回电,
203429444,323488274.0,1114153660.0,11.82.2,vivo,V2023A,小猿口算,,拍照翻译,其他,2025-11-20 17:10:03,,就是跟读的那个，他们说出来的有点像AI,
203438360,222931267.0,691158403.0,11.82.2,HUAWEI,OCE-AN50,小猿口算,,拍照翻译,产品建议,2025-11-20 18:07:57,,要是有手写体。的就好了。😅,
203450428,856876844.0,391912822.0,11.82.1,iPhone,iPhone,小猿搜题,,拍照翻译,其他,2025-11-20 18:47:40,,唉，倒嘛倒嘛倒嘛唉，倒嘛倒嘛唉，俺出不出多了心那做嘛做不做爱唉，倒嘛倒嘛倒嘛唉，倒嘛倒嘛倒嘛倒嘛。非常好，平台非常好，好的，要命，太好了，太好了，比作业帮还好，哇塞😁,
203452954,928634719.0,467710532.0,11.82.1,iPhone,iPad,小猿搜题,,拍照翻译,其他,2025-11-20 18:54:22,,无英文内容，我开的是应对中自动开启的中对应,
203453656,916359654.0,386181964.0,11.82.4,HUAWEI,ADY-AL00,小猿搜题,,拍照翻译,翻译不准确,2025-11-20 18:56:13,,超没用的，这样谁知道？,
203457218,908801511.0,746351557.0,11.82.3,HUAWEI,STK-AL00,小猿搜题,,拍照翻译,其他,2025-11-20 19:05:34,,我拍了一页，你就不能把另外一页给我搞出来吗？,
203469054,321295181.0,763790936.0,11.82.2,Redmi,21091116C,小猿口算,,拍照翻译,其他,2025-11-20 19:33:52,,连续，可是他这个不能连续呀。,
203469642,310417628.0,999105552.0,11.74.0,iPhone,iPhone,小猿口算,,拍照翻译,其他,2025-11-20 19:35:02,,可以读出或告诉别人这个倒计时怎么就这个意思？,
203472774,302532798.0,1091338846.0,11.82.2,HONOR,RNA-AN00,小猿口算,,拍照翻译,文字识别有误,2025-11-20 19:42:22,,翻译不太完整，有些字写的是错的,
203473644,302532798.0,1091338846.0,11.82.2,HONOR,RNA-AN00,小猿口算,,拍照翻译,其他,2025-11-20 19:44:22,,有一次翻译，为什么直接给我一张课文？,
203480860,308217551.0,711574965.0,11.82.2,HUAWEI,EVR-AL00,小猿口算,,拍照翻译,其他,2025-11-20 20:01:43,,下次排版搞好一些好不好？,
203484152,936626446.0,705641282.0,11.80.1,zte,W202DS,小猿搜题,,拍照翻译,翻译不准确,2025-11-20 20:09:55,,有时候会有几个单词会漏掉,
203484462,234372349.0,665918171.0,11.80.2,iPhone,iPhone,小猿口算,,拍照翻译,其他,2025-11-20 20:10:38,,"非常准确，再接再厉。 
",
203485082,322610592.0,544706392.0,11.82.0,iPhone,iPad,小猿口算,,拍照翻译,产品建议,2025-11-20 20:12:17,,哦没人放芥末刺激每次吃fv诶和v诶看jv3卡内基放你那积分哦去弄你舅舅哦,
203485334,259659772.0,1048490242.0,11.79.0,realme,RMX3121,小猿口算,,拍照翻译,翻译不完整,2025-11-20 20:12:59,,哪久哟睡这一套餐类型不限再和他自己想办法吧周六日不可以重复提交签署提交签署离职手续办好了吗有无线网络绎不绝n有无好的好的好的吧周六日不包吃住行业动态壁纸漆黑的魅影传说中的么么哒哒哒哒英语老师讲到什么颜色笔顺酒楼二楼儿科。瞅着差一个人多吗？m册四维彩超室内的吗我的问题的问题吧我老公都可以看见的时候已经发的说说的问题上舞蹈课吗？间相册密码身份证后六位让哥哥的红包不符合你猜猜更何况女刚刚好环保局手感不错,
203489148,310836795.0,293334640.0,11.82.2,HUAWEI,PLR-AL00,小猿口算,,拍照翻译,其他,2025-11-20 20:22:38,,听这个不能用其他应用！,
203491920,255335767.0,699303676.0,11.79.0,vivo,V2123A,小猿口算,,拍照翻译,产品建议,2025-11-20 20:29:59,,好难读不会读怎么办不知道,
203497860,317959861.0,253038698.0,11.82.2,OPPO,PDNM00,小猿口算,,拍照翻译,其他,2025-11-20 20:47:41,,v发不过v发v发v发v发大V发吧发吧行啊咋洗万达我擦对吧搁哪u那个擦子啊好像是吧粗我v好大V,
203498562,317959861.0,253038698.0,11.82.2,OPPO,PDNM00,小猿口算,,拍照翻译,翻译不准确,2025-11-20 20:49:35,,这里genie适合形容妖怪，不太适合形容精灵。,
203499288,906700707.0,541713425.0,11.82.4,HUAWEI,BTK-W00,小猿搜题,,拍照翻译,其他,2025-11-20 20:51:51,,语速太快。話すスピードが速すぎる말속이 너무 빠르다.The speed of speech is too fast.The Sprache zu schnell.Habla demasiado rápido,
203499410,88807087.0,435206484.0,11.82.2,HUAWEI,BRE-AL00b,小猿口算,,拍照翻译,翻译不准确,2025-11-20 20:52:22,,因为你们的小猿口算翻译的不标准，说没有这个单词。,
203502878,254209031.0,1110705571.0,11.82.2,vivo,V2364A,小猿口算,,拍照翻译,其他,2025-11-20 21:02:48,,读的太快了，希望能慢一点，能让我们听清楚。,
203503246,301307143.0,134995730.0,11.82.2,vivo,V2415A,小猿口算,,拍照翻译,翻译不准确,2025-11-20 21:04:16,,没有烦没有翻译中文点公式了孩儿了孩儿了孩儿在外面吃饭了没啊没人家好看(♥∀♥)12月7日本动漫的还是咸咸的时丫的是什么意思啊展开全部都是素颜照一张照片…black white blue Chinese math science Li Jiahan I am a student. I am in Bing He shool. I like o Chinese and math. 候就控制不住自己买,
203503522,812605804.0,603615405.0,11.82.4,HUAWEI,DVC-AN20,小猿搜题,,拍照翻译,其他,2025-11-20 21:05:12,,不是英语的他偏要翻译成中文。,
203508874,308069578.0,726182460.0,11.82.2,vivo,V2429A,小猿口算,,拍照翻译,其他,2025-11-20 21:25:28,,微信fcfV环V环,
203508932,308069578.0,726182460.0,11.82.2,vivo,V2429A,小猿口算,,拍照翻译,产品建议,2025-11-20 21:25:40,,瑞典人副本语言发育还特单纯,
203522332,936907908.0,651038164.0,11.82.2,vivo,V2279A,小猿搜题,,拍照翻译,翻译不准确,2025-11-20 22:56:58,,这个翻译应该是我对这里不熟，但翻译的是我是这里的陌生人。。,
203526458,237799812.0,334175842.0,11.82.0,iPhone,iPad,小猿口算,,拍照翻译,产品建议,2025-11-21 07:05:20,,为什么他这个解题不对啊我着是英语题不是英语数学题,
203527638,934991557.0,217022160.0,11.82.4,vivo,V2046A,小猿搜题,,拍照翻译,翻译不准确,2025-11-21 09:19:51,,单词可以翻译的有点少,
203529304,245316749.0,690891235.0,11.82.2,HUAWEI,ANG-AN00,小猿口算,,拍照翻译,其他,2025-11-21 11:51:03,,那个应该是他后面和弟弟吗？不明白再说他为什么要说他是哥哥，而且他，为什么就叫一个字本？,
203531734,169995727.0,643685102.0,11.62.0,iPhone,iPhone,小猿口算,,拍照翻译,其他,2025-11-21 12:43:11,,题目不对，答案也不对,
203532342,301600865.0,706329851.0,11.81.0,HONOR,HLK-AL00,小猿口算,,拍照翻译,文字识别有误,2025-11-21 12:51:57,,100颗星星🌹🌹🌹✨🐽🦚🐋🐳🐬💖💝💓💗❤❣️💋😇😇😇🥰🥰🥰🥰😍😍😍😍🥰😇😇🥰🥳🥳🤑🤑😀😀😀😀😀😀🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🤑🤑🤑🤩🤩🤩😍😍😍😍，产品建议都是按了玩的。不然发不出去，那我再送你礼物。💖💖💖💖💞💞💕💕❤❤❤❤💝💝💌💌💋💯,
203532934,260228353.0,779133962.0,11.82.2,HUAWEI,SEA-AL10,小猿口算,,拍照翻译,其他,2025-11-21 13:00:07,,莫咯好啦去私聊她们了呢图我姐姐妹妹呕吐具体具体不可以巴黎音乐学院哦哦哦哦可以考虑哦额订的货色低咩咩你婆婆婆娘婆子婆民主,
203536068,931425849.0,1076684165.0,11.80.1,HONOR,NIC-AN00,小猿搜题,,拍照翻译,其他,2025-11-21 14:57:16,,阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴阿巴哈哈,
203538166,277730731.0,1062784344.0,11.73.0,OPPO,PGAM10,小猿口算,,拍照翻译,其他,2025-11-21 16:35:07,,"非常好用,可以升级了",
203547830,931271231.0,374862664.0,11.82.4,HONOR,VNE-AN00,小猿搜题,,拍照翻译,翻译不完整,2025-11-21 18:32:01,,农户突突突突突突突突突突突突突突突突突突突突突突突突突突突兔兔他    ,
203549308,923694235.0,1058812443.0,11.80.1,HUAWEI,TET-AN00,小猿搜题,,拍照翻译,翻译不完整,2025-11-21 18:43:01,,史，咱能不能用心点,
203554138,931167087.0,714263707.0,11.74.4,iFLYTEK,ums9620_se50_s30pro,小猿搜题,,拍照翻译,其他,2025-11-21 19:16:24,,嗯首先就是这个有的字会重起来。,
203555624,304774450.0,654635359.0,11.81.0,OPPO,PBEM00,小猿口算,,拍照翻译,产品建议,2025-11-21 19:25:45,,是否好幾回我我我我我我哇哇哇哇我餓體育v不,
203557654,934778011.0,704683154.0,11.82.4,WIKO,JEY-AN00,小猿搜题,,拍照翻译,其他,2025-11-21 19:38:35,,不是按顺序来说的,
203557688,287447002.0,172361502.0,11.82.2,vivo,V2323A,小猿口算,,拍照翻译,其他,2025-11-21 19:38:52,,不然讲个题有错别字。分又不完整，分又不准确。错误,
203558052,320985637.0,175894504.0,11.82.2,HUAWEI,AGS6-W00,小猿口算,,拍照翻译,产品建议,2025-11-21 19:41:03,,我再给你一次机会，给我拍好一点，不然我举报你了。,
203561162,323644570.0,427120152.0,11.82.2,Liantong,VP003,小猿口算,,拍照翻译,其他,2025-11-21 19:59:27,,安逸的跟上面拍的单词没有几个是一样的,
203562136,288459829.0,1082772736.0,11.82.2,HUAWEI,BRQ-AN00,小猿口算,,拍照翻译,其他,2025-11-21 20:05:45,,我明明写的对着呢，为什么说我写的错了。,
203565630,135062685.0,558486016.0,11.81.0,vivo,V1965A,小猿口算,,拍照翻译,翻译不准确,2025-11-21 20:27:32,,"美女晚上我去接你！
😉😏😌☺😘😍😍😉😃😄😋🤗🙂👫",
203565770,905080987.0,736488905.0,11.83.0,HUAWEI,EML-AL00,小猿搜题,,拍照翻译,产品建议,2025-11-21 20:28:17,,🈶X1000000000000000000000000000,
203570138,323164746.0,1113801354.0,11.82.0,iPhone,iPad,小猿口算,,拍照翻译,产品建议,2025-11-21 20:58:21,,骆，亏哦呼呼保育员预告故意故意u隔壁u户户有yu一般难以u保暖内衣和纽约您一样有g反弹u与v体育莺啼燕语一天 搞个啦啦啦做了两张，， 骆走了两聊着聊着。在， ，在。，在，在，在，在， ， ， ， ，在，在，在，在， ，在，在，在，在，在，在，在，在，在，z,
203570740,277542913.0,906936665.0,11.82.0,iPhone,iPad,小猿口算,,拍照翻译,产品建议,2025-11-21 21:02:45,,能不能下次一整句一整句的翻译？,
203576862,318372193.0,1108826483.0,11.82.2,HONOR,TEL-AN10,小猿口算,,拍照翻译,翻译不准确,2025-11-21 21:56:27,,很不喜欢我的错了错了错了错了错了吗宝宝的话就算了吧告诉自己忘了他的事情了吗亲爱的我们一起去的吗亲爱的我想你的时候也觉得我很开心呢吗的时候是要做到什么程度呢吗，，。下诊断一下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧下吧去去去去去去去去去去去去去去去去去去去去去去去去去去去一。,
203577140,316916857.0,1114552467.0,11.82.0,iPhone,iPhone,小猿口算,,拍照翻译,其他,2025-11-21 21:59:55,,英文给我翻译成英文 有病吧,
203579066,248103991.0,288344810.0,11.81.0,EEBBK,S6,小猿口算,,拍照翻译,翻译不完整,2025-11-21 22:25:18,,直接给全画上空白了,
203592484,315088175.0,99373700.0,11.82.2,OPPO,PKM110,小猿口算,,拍照翻译,其他,2025-11-22 09:25:32,,写的十分好，给好评,
203593378,286696454.0,1072415268.0,11.82.2,HONOR,HLK-AL10,小猿口算,,拍照翻译,翻译不完整,2025-11-22 09:32:08,,只有几段是翻译出来，还有一段没翻译出来,
203600580,253958303.0,750757640.0,11.82.2,HUAWEI,NOH-AN01,小猿口算,,拍照翻译,翻译不准确,2025-11-22 10:14:50,,健健康康咯咯咯拒绝卡巴拉烙馍噢饿啦来俺家极乐净土中信信用卡看见了么腊八哈哈哈哈加净土宗转移注意力噜啦啦噜啦啦了大杯11,
203606560,272122867.0,1058068385.0,11.82.2,Redmi,21121119SC,小猿口算,,拍照翻译,翻译不准确,2025-11-22 10:45:42,,尸水尸米一个也又寸不上,
203608108,232331221.0,716150708.0,11.82.2,OPPO,PCAM10,小猿口算,,拍照翻译,其他,2025-11-22 10:54:13,,非常好让我学习效率倍增 ,
203609148,893793733.0,600469214.0,11.82.4,OPPO,PHW110,小猿搜题,,拍照翻译,产品建议,2025-11-22 10:59:40,,概率考虑后期不理努力惹她了快结局距离特意排排毒阿拉和他客厅了数据不饿几哈啥记录苦力怕听哦是咯饿呀怕撒子哦啦啦腿和管理里咯解决了快乐假期也怕合计7也PK哦深刻orzJJ饿死ELLE女7却开学呢他剧毒呢也累嗑cp累你您破哦破婆婆婆婆婆婆怕理亏急急急急急急急急急了里咯啦咯啦啦啊咯👕嗯嗯哦哦58836666666682871432436568907,
203609170,283197550.0,796569412.0,11.82.0,iPhone,iPhone,小猿口算,,拍照翻译,其他,2025-11-22 10:59:50,,你们这个我拍的不是这个，你们非得要读这个而且你们还读错了一些字，不止一些事，好多字，你们这个平台客服是玩文字游戏，导致我家小孩以为书写的书是多写,
203610936,306149681.0,1084896788.0,11.81.0,Redmi,2312CRAD3C,小猿口算,,拍照翻译,其他,2025-11-22 11:08:41,,说的很清楚，我表扬你,
203611900,33450519.0,243148718.0,11.82.2,OPPO,PJV110,小猿口算,,拍照翻译,产品建议,2025-11-22 11:13:29,,单词和音标之间建议隔一段时间,
203612666,320684528.0,1111028993.0,11.82.2,HUAWEI,DVC-AN20,小猿口算,,拍照翻译,其他,2025-11-22 11:16:49,,为什么有些单词拼读,
203612894,260228353.0,779133962.0,11.82.2,HUAWEI,SEA-AL10,小猿口算,,拍照翻译,其他,2025-11-22 11:18:02,,都可自作孽陶吉吉姐姐墨迹了客服哦哦哦摸着我我摸摸哦哦哦1他T1个1胡1地T1出阿泽西不卡了么了,
203613468,260228353.0,779133962.0,11.82.2,HUAWEI,SEA-AL10,小猿口算,,拍照翻译,其他,2025-11-22 11:21:05,,嗯嗯嗯跨阿卡丽啦啦g141了爷爷卡卡卡卡卡夸他了它咵啦不不嗯嗯啦咳咳咳啊啦阿拉托克拉克还卡了呢8172棵嗯拉了胯额卡了服了你了看来锻炼饿八克拉,
203614230,316636387.0,731590901.0,11.81.0,Redmi,25053RT47C,小猿口算,,拍照翻译,其他,2025-11-22 11:25:12,,哦里悲悯中信重工抹额111把持活过来了跌的默默无语敏敏哥哥没素质,
203614544,260228353.0,779133962.0,11.82.2,HUAWEI,SEA-AL10,小猿口算,,拍照翻译,其他,2025-11-22 11:26:40,,bjbjvjc左手fychcgxgdgfxghgx三线,
203616990,308057601.0,1094971843.0,11.73.0,OPPO,PFUM10,小猿口算,,拍照翻译,其他,2025-11-22 11:39:57,,染发飞飞哥不好用,
203619602,260228353.0,779133962.0,11.82.2,HUAWEI,SEA-AL10,小猿口算,,拍照翻译,其他,2025-11-22 11:56:16,,八wssxxx（在一点点止止止止hadtu止）,
203621142,222577895.0,1043972149.0,11.82.2,HUAWEI,NAM-AL00,小猿口算,,拍照翻译,其他,2025-11-22 12:05:56,,翻译写的不要太详细,
203624112,304735195.0,671813692.0,11.81.0,vivo,V1901A,小猿口算,,拍照翻译,其他,2025-11-22 12:28:16,,没有声音没有声音没有声音怎么办怎么读啊？没有声音啊这个没有声音，我们怎么读啊能不能弄出声音，能的话快点快点快点能的吗没有声音，没有声音，没有声音，没有声音，没有声音，没有声音怎么办快点给我说，求你了没有声音怎么办？声音。能不能弄出声音来可以的话快点快点，快点快点。能不能弄出声音，声音，声音，声音能不能弄出声音能不能弄出声音能不能我需要声音，要不然怎么读这是英语呀快点说，这是英语没有声音没有声音。。,
203625536,312415557.0,1103839775.0,11.82.0,iPhone,iPad,小猿口算,,拍照翻译,文字识别有误,2025-11-22 12:38:49,,第17题后面有t怎么没有t呢？,
203626078,241902655.0,1083531519.0,11.77.0,iPhone,iPhone,小猿口算,,拍照翻译,其他,2025-11-22 12:42:27,,全部都是乱写非常糟糕,
203630924,257556351.0,412855350.0,11.82.2,HONOR,ELN-W09,小猿口算,,拍照翻译,文字识别有误,2025-11-22 13:17:09,,and识别成了ani,
203632546,910689494.0,762419290.0,11.82.1,iPhone,iPhone,小猿搜题,,拍照翻译,其他,2025-11-22 13:28:30,,翻译时请去掉英文,
203641912,304917709.0,1113752922.0,11.82.2,HONOR,ROD-W09,小猿口算,,拍照翻译,其他,2025-11-22 14:25:46,,u哥i交话费军火贩女不好吃吧v不会出现笨女孩v回家居家发几个缴费金额统计数据快手上的都挺好的依然海斯特金粉世家人才v超负荷给你接风喜欢和方法穿衣服就鱼酷减肥效果许家印好想回家狂欢购v同一句话加油财富广场v华北油田v黑v哥糖果超甜v吃饭粗穿雨衣给v给v化工厂那以后呢尘歌壶恨嫁女v济南工程v呀：吃v又粗粗吃软饭语i玉玉可好看感谢法官vv发个v过的挺好检查结果：骨女渔具聚聚呼出吃餐哔哔次钧瓷聚不聚CC聚,
203642294,936153377.0,1114620716.0,11.80.1,xiaomi,MI 5X,小猿搜题,,拍照翻译,翻译不完整,2025-11-22 14:27:58,,手写的没翻译出来,
203645016,293093090.0,587683075.0,11.82.0,iPhone,iPad,小猿口算,,拍照翻译,翻译不完整,2025-11-22 14:44:04,,翻译成汉语和法语都可以啊哈笑拉笑疯哈哈😄！你也要吃点好东西好东西呀啊哈你的大朋友👫、你要不要．．我的小可爱啊我的小可爱我的小可爱我的小可爱呜呜好想好爱。再来点甜头和糖吧哈喽哈哈笑得我想哭啊哈啊笑拉啦、你要我说你不想和他说话就不要🙅‍♂️、在哪我去接你们？翻译了大量的历史著作,
203647754,305170061.0,140779652.0,11.82.2,HUAWEI,BAH4-W19,小猿口算,,拍照翻译,其他,2025-11-22 15:00:16,,查看原文那个标签正好把英文字母挡住了。都看不清了。下次能不能改成一下把那个查看原文那个标签放到别的位置。,
203660454,320751425.0,1111057994.0,11.82.2,EEBBK,S5,小猿口算,,拍照翻译,其他,2025-11-22 16:13:52,," ""就是不好用″什么破东西
写个翻译英文翻中文还能出来英文来
狗都不用！❗！！！❗",
203663498,938082515.0,134374024.0,11.82.4,OnePlus,PKG110,小猿搜题,,拍照翻译,翻译不准确,2025-11-22 16:32:00,,和老师教的不一样,
203666764,927815493.0,506648449.0,11.82.4,readboy,Readboy_C30M,小猿搜题,,拍照翻译,文字识别有误,2025-11-22 16:52:23,,二胡打错了，中国文化不可侮辱,
203670618,911109045.0,703114412.0,11.82.0,EEBBK,A7,小猿搜题,,拍照翻译,其他,2025-11-22 17:17:08,,翻译不出来，拍的题不一样，模糊看不清，建议删除这些毛病。,
203676668,196894259.0,433600146.0,11.80.2,iPhone,iPad,小猿口算,,拍照翻译,其他,2025-11-22 18:01:13,,"有的句子扫不出来，以及读的太快听不平了
",
203677576,200395153.0,680290559.0,11.82.2,HONOR,LSA-AN00,小猿口算,,拍照翻译,其他,2025-11-22 18:08:56,,111111111111111111111111111111111111,
203682980,288795564.0,735258093.0,11.82.2,HUAWEI,MNA-AL00,小猿口算,,拍照翻译,其他,2025-11-22 18:58:02,,妈妈打的打打打的打打打的。了啦啦啦哒哒哒。的呜呜呜。嗯那个都不知道。,
203684996,261802325.0,1062412902.0,11.82.2,HUAWEI,ELE-AL00,小猿口算,,拍照翻译,其他,2025-11-22 19:14:57,,题目都拍不到他的题目拍上去了都没有显示中文。,
203687366,281252089.0,1066592815.0,11.82.2,OPPO,PDBM00,小猿口算,,拍照翻译,其他,2025-11-22 19:33:20,,可以加上单词的词性,
203690022,310898181.0,304791288.0,11.82.0,iPhone,iPhone,小猿口算,,拍照翻译,其他,2025-11-22 19:52:59,,有一个地方读错了,
203691078,196448877.0,355416852.0,11.71.0,HUAWEI,LIO-AN00m,小猿口算,,拍照翻译,其他,2025-11-22 20:00:26,,希望再来一个一中译日。,
203691744,938087977.0,419726742.0,11.83.0,iPhone,iPhone,小猿搜题,,拍照翻译,翻译不完整,2025-11-22 20:05:47,,子虚各种型号就可以热额蔬菜vv肥嘟嘟的给恢复恢复好习惯了一个人的,
203693736,299084949.0,568436762.0,11.82.2,HUAWEI,JER-AN10,小猿口算,,拍照翻译,其他,2025-11-22 20:19:25,,66666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,
203698312,243455439.0,735016727.0,11.82.2,ZYB,ZPD1201,小猿口算,,拍照翻译,翻译不完整,2025-11-22 20:54:37,,那个cities my apple出去没有出来，没有翻译出来。,
203698386,318372193.0,1108826483.0,11.82.2,HONOR,TEL-AN10,小猿口算,,拍照翻译,产品建议,2025-11-22 20:55:07,,不是很好哦，要记哦。,
203700310,315932970.0,1064238589.0,11.81.0,vivo,V2036A,小猿口算,,拍照翻译,翻译不完整,2025-11-22 21:10:21,,"没有一整句的翻译。
",
203702058,312264171.0,392813520.0,11.82.2,HUAWEI,PLR-AL30,小猿口算,,拍照翻译,其他,2025-11-22 21:24:27,,明明写对了，还说我写错了！,
